study,stim,target_user,qlabel,targ_agg,s2m,targ_agg2
1,friends,24,attractive,2.6,0,2.6
1,friends,24,centerattn,3,0,3
1,friends,24,cold,3.4,0,3.4
1,friends,24,cold_r,2.6,0,2.6
1,friends,24,con,2.75,0,2.75
1,friends,24,ext,2.9,0,2.9
1,friends,24,fewartint,2.8,0,2.8
1,friends,24,fewartint_r,3.2,0,3.2
1,friends,24,funny,2.5,0,2.5
1,friends,24,ilike,3,0,3
1,friends,24,impulsive,3.1,0,3.1
1,friends,24,intelligent,2.9,0,2.9
1,friends,24,lazy,3.3,0,3.3
1,friends,24,lazy_r,2.7,0,2.7
1,friends,24,nervous,2.7,0,2.7
1,friends,24,neu,2.95,0,2.95
1,friends,24,ope,3.55,0,3.55
1,friends,24,outgoing,3.2,0,3.2
1,friends,24,relaxed,2.8,0,2.8
1,friends,24,relaxed_r,3.2,0,3.2
1,friends,24,reserved,2.7,0,2.7
1,friends,24,reserved_r,3.3,0,3.3
1,friends,24,selfesteem,3,0,3
1,friends,24,ses,4.4,0,4.4
1,friends,24,thorough,2.8,0,2.8
1,friends,24,trusting,2.8,0,2.8
1,friends,24,trustworthy,2.9,0,2.9
1,friends,25,actimag,3.8,0,3.8
1,friends,25,age,24.2,0,24.2
1,friends,25,agr,3.25,0,3.25
1,friends,25,arrogant,2.9,0,2.9
1,friends,25,assertive,3.1,0,3.1
1,friends,25,attractive,2.9,0,2.9
1,friends,25,centerattn,3.6,0,3.6
1,friends,25,cold,2.4,0,2.4
1,friends,25,cold_r,3.6,0,3.6
1,friends,25,con,3.05,0,3.05
1,friends,25,ext,3.6,0,3.6
1,friends,25,fewartint,2.4,0,2.4
1,friends,25,fewartint_r,3.6,0,3.6
1,friends,25,funny,3.5,0,3.5
1,friends,25,ilike,3.1,0,3.1
1,friends,25,impulsive,3.3,0,3.3
1,friends,25,intelligent,3.3,0,3.3
1,friends,25,lazy,3.1,0,3.1
1,friends,25,lazy_r,2.9,0,2.9
1,friends,25,nervous,2.8,0,2.8
1,friends,25,neu,2.8,0,2.8
1,friends,25,ope,3.7,0,3.7
1,friends,25,outgoing,3.6,0,3.6
1,friends,25,relaxed,3.2,0,3.2
1,friends,25,relaxed_r,2.8,0,2.8
1,friends,25,reserved,2.6,0,2.6
1,friends,25,reserved_r,3.4,0,3.4
1,friends,25,selfesteem,3,0,3
1,friends,25,ses,5.2,0,5.2
1,friends,25,thorough,3.2,0,3.2
1,friends,25,trusting,3.1,0,3.1
1,friends,25,trustworthy,3,0,3
1,friends,26,actimag,3.5,0,3.5
1,friends,26,age,26.4,0,26.4
1,friends,26,agr,3.5,0,3.5
1,friends,26,arrogant,3.2,0,3.2
1,friends,26,assertive,3.5,0,3.5
1,friends,26,attractive,3.6,0,3.6
1,friends,26,centerattn,3.5,0,3.5
1,friends,26,cold,2.8,0,2.8
1,friends,26,cold_r,3.2,0,3.2
1,friends,26,con,3.35,0,3.35
1,friends,26,ext,3.75,0,3.75
1,friends,26,fewartint,2.6,0,2.6
1,friends,26,fewartint_r,3.4,0,3.4
1,friends,26,funny,3.7,0,3.7
1,friends,26,ilike,3.4,0,3.4
1,friends,26,impulsive,3.1,0,3.1
1,friends,26,intelligent,3.5,0,3.5
1,friends,26,lazy,2.6,0,2.6
1,friends,26,lazy_r,3.4,0,3.4
1,friends,26,nervous,2.4,0,2.4
1,friends,26,neu,2.5,0,2.5
1,friends,26,ope,3.45,0,3.45
1,friends,26,outgoing,4.3,0,4.3
1,friends,26,relaxed,3.4,0,3.4
1,friends,26,relaxed_r,2.6,0,2.6
1,friends,26,reserved,2.3,0,2.3
1,friends,26,reserved_r,3.7,0,3.7
1,friends,26,selfesteem,3.9,0,3.9
1,friends,26,ses,6.2,0,6.2
1,friends,26,thorough,3.3,0,3.3
1,friends,26,trusting,3.3,0,3.3
1,friends,26,trustworthy,3.4,0,3.4
1,friends,27,actimag,3.7777777777777777,0,3.7777777777777777
1,friends,27,age,34.888888888888886,0,34.888888888888886
1,friends,27,agr,3,0,3
1,friends,27,arrogant,2.111111111111111,0,2.111111111111111
1,friends,27,assertive,2.5555555555555554,0,2.5555555555555554
1,friends,27,attractive,3,0,3
1,friends,27,centerattn,2.3333333333333335,0,2.3333333333333335
1,friends,27,cold,2.888888888888889,0,2.888888888888889
1,friends,27,cold_r,3.111111111111111,0,3.111111111111111
1,friends,27,con,3.888888888888889,0,3.888888888888889
1,friends,27,ext,3.388888888888889,0,3.388888888888889
1,friends,27,fewartint,3,0,3
1,friends,27,fewartint_r,3,0,3
1,friends,27,funny,3,0,3
1,friends,27,ilike,3.111111111111111,0,3.111111111111111
1,friends,27,impulsive,2.4444444444444446,0,2.4444444444444446
1,friends,27,intelligent,4,0,4
1,friends,27,lazy,2.111111111111111,0,2.111111111111111
1,friends,27,lazy_r,3.888888888888889,0,3.888888888888889
1,friends,27,nervous,3.111111111111111,0,3.111111111111111
1,friends,27,neu,2.7777777777777777,0,2.7777777777777777
1,friends,27,ope,3.388888888888889,0,3.388888888888889
1,friends,27,outgoing,3.6666666666666665,0,3.6666666666666665
1,friends,27,relaxed,3.5555555555555554,0,3.5555555555555554
1,friends,27,relaxed_r,2.4444444444444446,0,2.4444444444444446
1,friends,27,reserved,3.5555555555555554,0,3.5555555555555554
1,friends,27,reserved_r,2.4444444444444446,0,2.4444444444444446
1,friends,27,selfesteem,3.111111111111111,0,3.111111111111111
1,friends,27,ses,6.777777777777778,0,6.777777777777778
1,friends,27,thorough,3.888888888888889,0,3.888888888888889
1,friends,27,trusting,3.5555555555555554,0,3.5555555555555554
1,friends,27,trustworthy,3.7777777777777777,0,3.7777777777777777
1,friends,28,actimag,3.888888888888889,0,3.888888888888889
1,friends,28,age,20,0,20
1,friends,28,agr,3.888888888888889,0,3.888888888888889
1,friends,28,arrogant,2.6666666666666665,0,2.6666666666666665
1,friends,28,assertive,3.3333333333333335,0,3.3333333333333335
1,friends,28,attractive,3.888888888888889,0,3.888888888888889
1,friends,28,centerattn,4.222222222222222,0,4.222222222222222
1,friends,28,cold,2.2222222222222223,0,2.2222222222222223
1,friends,28,cold_r,3.7777777777777777,0,3.7777777777777777
1,friends,28,con,3.1666666666666665,0,3.1666666666666665
1,friends,28,ext,4.055555555555555,0,4.055555555555555
1,friends,28,fewartint,2.3333333333333335,0,2.3333333333333335
1,friends,28,fewartint_r,3.6666666666666665,0,3.6666666666666665
1,friends,28,funny,4,0,4
1,friends,28,ilike,3.2222222222222223,0,3.2222222222222223
1,friends,28,impulsive,3.3333333333333335,0,3.3333333333333335
1,friends,28,intelligent,2.888888888888889,0,2.888888888888889
1,friends,28,lazy,2.5555555555555554,0,2.5555555555555554
1,friends,28,lazy_r,3.4444444444444446,0,3.4444444444444446
1,friends,28,nervous,2.111111111111111,0,2.111111111111111
1,friends,28,neu,2.2222222222222223,0,2.2222222222222223
1,friends,28,ope,3.7777777777777777,0,3.7777777777777777
1,friends,28,outgoing,4.333333333333333,0,4.333333333333333
1,friends,28,relaxed,3.6666666666666665,0,3.6666666666666665
1,friends,28,relaxed_r,2.3333333333333335,0,2.3333333333333335
1,friends,28,reserved,1.8888888888888888,0,1.8888888888888888
1,friends,28,reserved_r,4.111111111111111,0,4.111111111111111
1,friends,28,selfesteem,4,0,4
1,friends,28,ses,5.888888888888889,0,5.888888888888889
1,friends,28,thorough,2.888888888888889,0,2.888888888888889
1,friends,28,trusting,3.6666666666666665,0,3.6666666666666665
1,friends,28,trustworthy,3.3333333333333335,0,3.3333333333333335
1,friends,29,actimag,3.4444444444444446,0,3.4444444444444446
1,friends,29,age,29.11111111111111,0,29.11111111111111
1,friends,29,agr,3.1666666666666665,0,3.1666666666666665
1,friends,29,arrogant,2.3333333333333335,0,2.3333333333333335
1,friends,29,assertive,3.2222222222222223,0,3.2222222222222223
1,friends,29,attractive,3.2222222222222223,0,3.2222222222222223
1,friends,29,centerattn,2.5555555555555554,0,2.5555555555555554
1,friends,29,cold,2.7777777777777777,0,2.7777777777777777
1,friends,29,cold_r,3.2222222222222223,0,3.2222222222222223
1,friends,29,con,3.7777777777777777,0,3.7777777777777777
1,friends,29,ext,3.1666666666666665,0,3.1666666666666665
1,friends,29,fewartint,2.6666666666666665,0,2.6666666666666665
1,friends,29,fewartint_r,3.3333333333333335,0,3.3333333333333335
1,friends,29,funny,3,0,3
1,friends,29,ilike,3.111111111111111,0,3.111111111111111
1,friends,29,impulsive,2.6666666666666665,0,2.6666666666666665
1,friends,29,intelligent,4.111111111111111,0,4.111111111111111
1,friends,29,lazy,2.3333333333333335,0,2.3333333333333335
1,friends,29,lazy_r,3.6666666666666665,0,3.6666666666666665
1,friends,29,nervous,3.111111111111111,0,3.111111111111111
1,friends,29,neu,3.0555555555555554,0,3.0555555555555554
1,friends,29,ope,3.388888888888889,0,3.388888888888889
1,friends,29,outgoing,3.111111111111111,0,3.111111111111111
1,friends,29,relaxed,3,0,3
1,friends,29,relaxed_r,3,0,3
1,friends,29,reserved,3.2222222222222223,0,3.2222222222222223
1,friends,29,reserved_r,2.7777777777777777,0,2.7777777777777777
1,friends,29,selfesteem,3,0,3
1,friends,29,ses,6.333333333333333,0,6.333333333333333
1,friends,29,thorough,3.888888888888889,0,3.888888888888889
1,friends,29,trusting,3.5555555555555554,0,3.5555555555555554
1,friends,29,trustworthy,3.3333333333333335,0,3.3333333333333335
1,friends,30,actimag,3.111111111111111,0,3.111111111111111
1,friends,30,age,25.555555555555557,0,25.555555555555557
1,friends,30,agr,2.7222222222222223,0,2.7222222222222223
1,friends,30,arrogant,2.5555555555555554,0,2.5555555555555554
1,friends,30,assertive,3.2222222222222223,0,3.2222222222222223
1,friends,30,attractive,4,0,4
1,friends,30,centerattn,3.2222222222222223,0,3.2222222222222223
1,friends,30,cold,1.8888888888888888,0,1.8888888888888888
1,friends,30,cold_r,4.111111111111111,0,4.111111111111111
1,friends,30,con,3.0555555555555554,0,3.0555555555555554
1,friends,30,ext,4.111111111111111,0,4.111111111111111
1,friends,30,fewartint,3.111111111111111,0,3.111111111111111
1,friends,30,fewartint_r,2.888888888888889,0,2.888888888888889
1,friends,30,funny,3.4444444444444446,0,3.4444444444444446
1,friends,30,ilike,3.4444444444444446,0,3.4444444444444446
1,friends,30,impulsive,2.4444444444444446,0,2.4444444444444446
1,friends,30,intelligent,3.7777777777777777,0,3.7777777777777777
1,friends,30,lazy,3.6666666666666665,0,3.6666666666666665
1,friends,30,lazy_r,2.3333333333333335,0,2.3333333333333335
1,friends,30,nervous,2.5555555555555554,0,2.5555555555555554
1,friends,30,neu,2.5555555555555554,0,2.5555555555555554
1,friends,30,ope,3,0,3
1,friends,30,outgoing,4.111111111111111,0,4.111111111111111
1,friends,30,relaxed,3.4444444444444446,0,3.4444444444444446
1,friends,30,relaxed_r,2.5555555555555554,0,2.5555555555555554
1,friends,30,reserved,2.5555555555555554,0,2.5555555555555554
1,friends,30,reserved_r,3.4444444444444446,0,3.4444444444444446
1,friends,30,selfesteem,3.5555555555555554,0,3.5555555555555554
1,friends,30,ses,6.222222222222222,0,6.222222222222222
1,friends,30,thorough,3.7777777777777777,0,3.7777777777777777
1,friends,30,trusting,2,0,2
1,friends,30,trustworthy,3.888888888888889,0,3.888888888888889
1,friends,31,actimag,3.4444444444444446,0,3.4444444444444446
1,friends,31,age,31.77777777777778,0,31.77777777777778
1,friends,31,agr,3.111111111111111,0,3.111111111111111
1,friends,31,arrogant,1.6666666666666667,0,1.6666666666666667
1,friends,31,assertive,2.3333333333333335,0,2.3333333333333335
1,friends,31,attractive,2.888888888888889,0,2.888888888888889
1,friends,31,centerattn,2.2222222222222223,0,2.2222222222222223
1,friends,31,cold,2.3333333333333335,0,2.3333333333333335
1,friends,31,cold_r,3.6666666666666665,0,3.6666666666666665
1,friends,31,con,3.7777777777777777,0,3.7777777777777777
1,friends,31,ext,3.388888888888889,0,3.388888888888889
1,friends,31,fewartint,2.5555555555555554,0,2.5555555555555554
1,friends,31,fewartint_r,3.4444444444444446,0,3.4444444444444446
1,friends,31,funny,3,0,3
1,friends,31,ilike,3.2222222222222223,0,3.2222222222222223
1,friends,31,impulsive,2.4444444444444446,0,2.4444444444444446
1,friends,31,intelligent,4,0,4
1,friends,31,lazy,2.2222222222222223,0,2.2222222222222223
1,friends,31,lazy_r,3.7777777777777777,0,3.7777777777777777
1,friends,31,nervous,3.2222222222222223,0,3.2222222222222223
1,friends,31,neu,3,0,3
1,friends,31,ope,3.4444444444444446,0,3.4444444444444446
1,friends,31,outgoing,3.111111111111111,0,3.111111111111111
1,friends,31,relaxed,3.2222222222222223,0,3.2222222222222223
1,friends,31,relaxed_r,2.7777777777777777,0,2.7777777777777777
1,friends,31,reserved,3.5555555555555554,0,3.5555555555555554
1,friends,31,reserved_r,2.4444444444444446,0,2.4444444444444446
1,friends,31,selfesteem,2.7777777777777777,0,2.7777777777777777
1,friends,31,ses,5.888888888888889,0,5.888888888888889
1,friends,31,thorough,3.7777777777777777,0,3.7777777777777777
1,friends,31,trusting,3.7777777777777777,0,3.7777777777777777
1,friends,31,trustworthy,3.888888888888889,0,3.888888888888889
1,friends,32,actimag,2.8,0,2.8
1,friends,32,age,30.1,0,30.1
1,friends,32,agr,3.45,0,3.45
1,friends,32,arrogant,2.9,0,2.9
1,friends,32,assertive,3.7,0,3.7
1,friends,32,attractive,3.1,0,3.1
1,friends,32,centerattn,3.2,0,3.2
1,friends,32,cold,2.6,0,2.6
1,friends,32,cold_r,3.4,0,3.4
1,friends,32,con,3.25,0,3.25
1,friends,32,ext,3.7,0,3.7
1,friends,32,fewartint,3.3,0,3.3
1,friends,32,fewartint_r,2.7,0,2.7
1,friends,32,funny,3.4,0,3.4
1,friends,32,ilike,3.2,0,3.2
1,friends,32,impulsive,3.2,0,3.2
1,friends,32,intelligent,3.5,0,3.5
1,friends,32,lazy,2.9,0,2.9
1,friends,32,lazy_r,3.1,0,3.1
1,friends,32,nervous,2.2,0,2.2
1,friends,32,neu,2.3,0,2.3
1,friends,32,ope,2.75,0,2.75
1,friends,32,outgoing,4,0,4
1,friends,32,relaxed,3.6,0,3.6
1,friends,32,relaxed_r,2.4,0,2.4
1,friends,32,reserved,2.4,0,2.4
1,friends,32,reserved_r,3.6,0,3.6
1,friends,32,selfesteem,3.5,0,3.5
1,friends,32,ses,6.5,0,6.5
1,friends,32,thorough,3.4,0,3.4
1,friends,32,trusting,3.3,0,3.3
1,friends,32,trustworthy,3.3,0,3.3
1,friends,33,actimag,2.7777777777777777,0,2.7777777777777777
1,friends,33,age,22.555555555555557,0,22.555555555555557
1,friends,33,agr,3.5555555555555554,0,3.5555555555555554
1,friends,33,arrogant,3.5555555555555554,0,3.5555555555555554
1,friends,33,assertive,3.6666666666666665,0,3.6666666666666665
1,friends,33,attractive,3.2222222222222223,0,3.2222222222222223
1,friends,33,centerattn,4,0,4
1,friends,33,cold,2.888888888888889,0,2.888888888888889
1,friends,33,cold_r,3.111111111111111,0,3.111111111111111
1,friends,33,con,3.0555555555555554,0,3.0555555555555554
1,friends,33,ext,3.7222222222222223,0,3.7222222222222223
1,friends,33,fewartint,3,0,3
1,friends,33,fewartint_r,3,0,3
1,friends,33,funny,3.3333333333333335,0,3.3333333333333335
1,friends,33,ilike,2.5555555555555554,0,2.5555555555555554
1,friends,33,impulsive,4,0,4
1,friends,33,intelligent,2.888888888888889,0,2.888888888888889
1,friends,33,lazy,2.7777777777777777,0,2.7777777777777777
1,friends,33,lazy_r,3.2222222222222223,0,3.2222222222222223
1,friends,33,nervous,2.5555555555555554,0,2.5555555555555554
1,friends,33,neu,2.8333333333333335,0,2.8333333333333335
1,friends,33,ope,2.888888888888889,0,2.888888888888889
1,friends,33,outgoing,4.333333333333333,0,4.333333333333333
1,friends,33,relaxed,2.888888888888889,0,2.888888888888889
1,friends,33,relaxed_r,3.111111111111111,0,3.111111111111111
1,friends,33,reserved,2,0,2
1,friends,33,reserved_r,4,0,4
1,friends,33,selfesteem,3.7777777777777777,0,3.7777777777777777
1,friends,33,ses,4.777777777777778,0,4.777777777777778
1,friends,33,thorough,2.888888888888889,0,2.888888888888889
1,friends,33,trusting,3.111111111111111,0,3.111111111111111
1,friends,33,trustworthy,3.2222222222222223,0,3.2222222222222223
1,friends,34,actimag,3.4444444444444446,0,3.4444444444444446
1,friends,34,age,24,0,24
1,friends,34,agr,3.611111111111111,0,3.611111111111111
1,friends,34,arrogant,2.2222222222222223,0,2.2222222222222223
1,friends,34,assertive,3.3333333333333335,0,3.3333333333333335
1,friends,34,attractive,3.5555555555555554,0,3.5555555555555554
1,friends,34,centerattn,3.3333333333333335,0,3.3333333333333335
1,friends,34,cold,2.2222222222222223,0,2.2222222222222223
1,friends,34,cold_r,3.7777777777777777,0,3.7777777777777777
1,friends,34,con,3.388888888888889,0,3.388888888888889
1,friends,34,ext,3.888888888888889,0,3.888888888888889
1,friends,34,fewartint,2.6666666666666665,0,2.6666666666666665
1,friends,34,fewartint_r,3.3333333333333335,0,3.3333333333333335
1,friends,34,funny,3.2222222222222223,0,3.2222222222222223
1,friends,34,ilike,3,0,3
1,friends,34,impulsive,3.111111111111111,0,3.111111111111111
1,friends,34,intelligent,3.2222222222222223,0,3.2222222222222223
1,friends,34,lazy,2.4444444444444446,0,2.4444444444444446
1,friends,34,lazy_r,3.5555555555555554,0,3.5555555555555554
1,friends,34,nervous,2.7777777777777777,0,2.7777777777777777
1,friends,34,neu,2.6666666666666665,0,2.6666666666666665
1,friends,34,ope,3.388888888888889,0,3.388888888888889
1,friends,34,outgoing,4,0,4
1,friends,34,relaxed,3.4444444444444446,0,3.4444444444444446
1,friends,34,relaxed_r,2.5555555555555554,0,2.5555555555555554
1,friends,34,reserved,2.3333333333333335,0,2.3333333333333335
1,friends,34,reserved_r,3.6666666666666665,0,3.6666666666666665
1,friends,34,selfesteem,4,0,4
1,friends,34,ses,6.444444444444445,0,6.444444444444445
1,friends,34,thorough,3.2222222222222223,0,3.2222222222222223
1,friends,34,trusting,3.5555555555555554,0,3.5555555555555554
1,friends,34,trustworthy,3.5555555555555554,0,3.5555555555555554
1,friends,35,actimag,2.9,0,2.9
1,friends,35,age,22.8,0,22.8
1,friends,35,agr,3.35,0,3.35
1,friends,35,arrogant,2.9,0,2.9
1,friends,35,assertive,3.4,0,3.4
1,friends,35,attractive,2.8,0,2.8
1,friends,35,centerattn,3.9,0,3.9
1,friends,35,cold,2.8,0,2.8
1,friends,35,cold_r,3.2,0,3.2
1,friends,35,con,3.1,0,3.1
1,friends,35,ext,3.45,0,3.45
1,friends,35,fewartint,3.3,0,3.3
1,friends,35,fewartint_r,2.7,0,2.7
1,friends,35,funny,3.3,0,3.3
1,friends,35,ilike,2.7,0,2.7
1,friends,35,impulsive,3.5,0,3.5
1,friends,35,intelligent,3,0,3
1,friends,35,lazy,2.8,0,2.8
1,friends,35,lazy_r,3.2,0,3.2
1,friends,35,nervous,2.2,0,2.2
1,friends,35,neu,2.5,0,2.5
1,friends,35,ope,2.8,0,2.8
1,friends,35,outgoing,3.7,0,3.7
1,friends,35,relaxed,3.2,0,3.2
1,friends,35,relaxed_r,2.8,0,2.8
1,friends,35,reserved,2.1,0,2.1
1,friends,35,reserved_r,3.9,0,3.9
1,friends,35,selfesteem,3.7,0,3.7
1,friends,35,ses,4.9,0,4.9
1,friends,35,thorough,3,0,3
1,friends,35,trusting,2.8,0,2.8
1,friends,35,trustworthy,2.9,0,2.9
1,friends,36,actimag,3.5,0,3.5
1,friends,36,age,20.1,0,20.1
1,friends,36,agr,3.35,0,3.35
1,friends,36,arrogant,3.1,0,3.1
1,friends,36,assertive,3.4,0,3.4
1,friends,36,attractive,3.1,0,3.1
1,friends,36,centerattn,3.3,0,3.3
1,friends,36,cold,2.8,0,2.8
1,friends,36,cold_r,3.2,0,3.2
1,friends,36,con,3.25,0,3.25
1,friends,36,ext,3.75,0,3.75
1,friends,36,fewartint,2.7,0,2.7
1,friends,36,fewartint_r,3.3,0,3.3
1,friends,36,funny,3.6,0,3.6
1,friends,36,ilike,3.3,0,3.3
1,friends,36,impulsive,3.7,0,3.7
1,friends,36,intelligent,3.1,0,3.1
1,friends,36,lazy,2.7,0,2.7
1,friends,36,lazy_r,3.3,0,3.3
1,friends,36,nervous,2.8,0,2.8
1,friends,36,neu,2.7,0,2.7
1,friends,36,ope,3.4,0,3.4
1,friends,36,outgoing,4.3,0,4.3
1,friends,36,relaxed,3.4,0,3.4
1,friends,36,relaxed_r,2.6,0,2.6
1,friends,36,reserved,2.4,0,2.4
1,friends,36,reserved_r,3.6,0,3.6
1,friends,36,selfesteem,3.8,0,3.8
1,friends,36,ses,5.8,0,5.8
1,friends,36,thorough,3.2,0,3.2
1,friends,36,trusting,3.1,0,3.1
1,friends,36,trustworthy,3.2,0,3.2
1,friends,37,actimag,3.1818181818181817,0,3.1818181818181817
1,friends,37,age,29,0,29
1,friends,37,agr,3.1363636363636362,0,3.1363636363636362
1,friends,37,arrogant,2.5454545454545454,0,2.5454545454545454
1,friends,37,assertive,3.3636363636363638,0,3.3636363636363638
1,friends,37,attractive,2.909090909090909,0,2.909090909090909
1,friends,37,centerattn,2.8181818181818183,0,2.8181818181818183
1,friends,37,cold,2.909090909090909,0,2.909090909090909
1,friends,37,cold_r,3.090909090909091,0,3.090909090909091
1,friends,37,con,3.3181818181818183,0,3.3181818181818183
1,friends,37,ext,3.272727272727273,0,3.272727272727273
1,friends,37,fewartint,3.4545454545454546,0,3.4545454545454546
1,friends,37,fewartint_r,2.5454545454545454,0,2.5454545454545454
1,friends,37,funny,3.4545454545454546,0,3.4545454545454546
1,friends,37,ilike,3.090909090909091,0,3.090909090909091
1,friends,37,impulsive,3.1818181818181817,0,3.1818181818181817
1,friends,37,intelligent,3.4545454545454546,0,3.4545454545454546
1,friends,37,lazy,2.909090909090909,0,2.909090909090909
1,friends,37,lazy_r,3.090909090909091,0,3.090909090909091
1,friends,37,nervous,3.090909090909091,0,3.090909090909091
1,friends,37,neu,2.8636363636363638,0,2.8636363636363638
1,friends,37,ope,2.8636363636363638,0,2.8636363636363638
1,friends,37,outgoing,3.4545454545454546,0,3.4545454545454546
1,friends,37,relaxed,3.3636363636363638,0,3.3636363636363638
1,friends,37,relaxed_r,2.6363636363636362,0,2.6363636363636362
1,friends,37,reserved,3.1818181818181817,0,3.1818181818181817
1,friends,37,reserved_r,2.8181818181818183,0,2.8181818181818183
